"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "Gene" "condition"
5139.69490810523 -0.346469223029294 0.100774015652024 -3.43808094564441 0.000585852541898364 0.0250599407771089 "H2BC18" "timepoint_3h_vs_0h"
2814.50372081456 -0.416859124293572 0.119439454147701 -3.49012918108348 0.000482787112132589 0.0228776480236212 "H2BC21" "timepoint_3h_vs_0h"
4395.32617491194 -0.509349766547211 0.106911676187982 -4.76421083934394 1.89594184021178e-06 0.000345251009102566 "IRF2BP2" "timepoint_3h_vs_0h"
973.639355472653 -0.343614190023681 0.0979164563237077 -3.50925884090113 0.000449357358322668 0.0216968115399206 "ZMYM1" "timepoint_3h_vs_0h"
143.41962911574 -0.58285418299922 0.162230327961792 -3.59275722561871 0.000327197403918131 0.0170933824087886 "FAM131C" "timepoint_3h_vs_0h"
39.9785708865428 1.1736660907729 0.37334335147283 3.14366409939488 0.00166846837562543 0.0494603869397612 "CFHR1" "timepoint_3h_vs_0h"
1299.95585009477 0.392271573696019 0.0687428818212605 5.70635916480736 1.15418321007843e-08 5.25441906388206e-06 "CHML" "timepoint_3h_vs_0h"
952.914427172795 -0.455743740831397 0.131703545061477 -3.46037565365961 0.000539422300223383 0.0242842722596024 "TRAPPC12" "timepoint_3h_vs_0h"
1080.8384171724 -0.428753171175883 0.118499209391343 -3.61819436077357 0.000296665576043276 0.0160918982886113 "ASAP2" "timepoint_3h_vs_0h"
1597.93827628739 1.42241392920089 0.143959211549772 9.88067323992746 5.04925261593682e-23 3.21814115476733e-19 "CYP1B1" "timepoint_3h_vs_0h"
682.408764469041 -0.346092373939644 0.0959261224233691 -3.60790538798356 0.000308679005160448 0.0164633107898755 "HS1BP3" "timepoint_3h_vs_0h"
547.253029938191 -0.418479762768531 0.108155866308369 -3.86922852224568 0.000109180274074141 0.00781865704282628 "PRKCE" "timepoint_3h_vs_0h"
5005.59609736276 -0.428395375942946 0.109485352180297 -3.91280995504749 9.12283294301828e-05 0.00696339829488946 "FOSL2" "timepoint_3h_vs_0h"
4426.63033987677 -0.303478921500451 0.0611548614552211 -4.9624660129868 6.96037489546326e-07 0.000150379489478763 "SLC35F6" "timepoint_3h_vs_0h"
1547.85224869941 -0.451347740974069 0.0956303412717383 -4.71971274986401 2.36177917470307e-06 0.000406832420810001 "RAB11FIP5" "timepoint_3h_vs_0h"
245.645571699162 -0.758215251595128 0.13406145509629 -5.65572894200303 1.55186216098936e-08 6.38115708584883e-06 "ATOH8" "timepoint_3h_vs_0h"
1141.31605516115 0.256294089842217 0.0771377837481539 3.32254930578493 0.000891989056758885 0.0323016605298452 "NCAPH" "timepoint_3h_vs_0h"
1363.60615361471 0.318879012220491 0.0909002038029977 3.50801207125539 0.000451468564009725 0.0217164897563471 "YPEL5" "timepoint_3h_vs_0h"
2413.70312907259 0.235219173422855 0.0583263083461263 4.03281435243581 5.51128181040296e-05 0.00484498684394528 "LAPTM4A" "timepoint_3h_vs_0h"
39.204310291509 1.58812504636086 0.336303872649924 4.72229187801837 2.33201679712388e-06 0.000406832420810001 "RASGRP3" "timepoint_3h_vs_0h"
746.554593917579 -0.658203534863743 0.145326273227681 -4.52914342496449 5.92232890267306e-06 0.000857862801390608 "FMNL2" "timepoint_3h_vs_0h"
4529.20089986952 -0.347459692458738 0.0681507040210471 -5.09840209943292 3.42532607540818e-07 8.73252629664561e-05 "MLPH" "timepoint_3h_vs_0h"
645.799052178998 -0.31206198828243 0.091111124915907 -3.42507008414674 0.000614640845552988 0.0256040093407318 "BOK" "timepoint_3h_vs_0h"
520.987501456506 0.484999731602304 0.111594288509764 4.34609815680548 1.38580574120853e-05 0.00157722015921296 "CCDC115" "timepoint_3h_vs_0h"
1390.06429439459 -0.264029345560061 0.0688314402826277 -3.83588291158711 0.000125114008035704 0.00857434548618881 "VPS54" "timepoint_3h_vs_0h"
646.364471707447 -0.328521620033613 0.0958424062260235 -3.42772717182064 0.000608656817250022 0.0255215409522567 "PMS1" "timepoint_3h_vs_0h"
1539.38545695362 0.334942347249397 0.0989201105816527 3.38598840296405 0.000709223807481315 0.0278850761234608 "SLC40A1" "timepoint_3h_vs_0h"
457.622925816737 0.322064131429551 0.0914462711069516 3.52189463311061 0.000428474408348995 0.0210971159968704 "FANCL" "timepoint_3h_vs_0h"
454.561025338714 -0.525141310488882 0.15172808307393 -3.46106864233569 0.000538035604648311 0.0242842722596024 "ANKZF1" "timepoint_3h_vs_0h"
300.564467297329 -0.506983166507788 0.161264468253627 -3.14379957344624 0.00166769619451421 0.0494603869397612 "MBD5" "timepoint_3h_vs_0h"
2852.53872711521 0.433976874499478 0.0854535272440539 5.07851329834575 3.80399810244116e-07 9.32491611765722e-05 "NFE2L2" "timepoint_3h_vs_0h"
579.955866845604 -0.534915099827325 0.109166123755795 -4.90001001614689 9.58317696401403e-07 0.000197027027032721 "HPCAL1" "timepoint_3h_vs_0h"
2465.17479700005 -0.636451311750935 0.0638092303631155 -9.97428284480346 1.97523196539543e-23 2.51782818628956e-19 "RHOB" "timepoint_3h_vs_0h"
2232.09716120543 -0.599852189707849 0.163169127926298 -3.67626031548564 0.000236678016192236 0.0137031693392304 "NRP2" "timepoint_3h_vs_0h"
162.710957383122 0.60634170857237 0.159304610861122 3.80617802143194 0.000141130815703479 0.00922561286037049 "AHSA2P" "timepoint_3h_vs_0h"
332.439930539792 0.330532354741714 0.105108142689985 3.14468837791772 0.00166263829581717 0.0494603869397612 "NMI" "timepoint_3h_vs_0h"
7803.40769258003 0.501213748106918 0.137230651256299 3.65234547470612 0.000259855966380104 0.0146565663869345 "TM4SF20" "timepoint_3h_vs_0h"
2895.53936219427 -0.196108434813292 0.0595611861342109 -3.29255422098874 0.000992817521029228 0.0343774083982707 "ITGA6" "timepoint_3h_vs_0h"
612.688295281811 0.482621425816171 0.114482705896591 4.2156710224172 2.4903657797696e-05 0.00256005585441315 "RARB" "timepoint_3h_vs_0h"
748.371874285113 -0.381725029526846 0.111770280694785 -3.4152641216786 0.000637201916481118 0.0260503146988778 "CSRNP1" "timepoint_3h_vs_0h"
1868.84662877001 -0.217185466824925 0.0664883875935584 -3.26651727746164 0.00108879163680079 0.0364273674391069 "UBP1" "timepoint_3h_vs_0h"
54735.6020190703 -0.104259069754886 0.0330881624632545 -3.15094771039853 0.00162741622855849 0.0488294570338094 "DCBLD2" "timepoint_3h_vs_0h"
201.540809941617 -0.634455109852015 0.192964166224894 -3.2879426385963 0.00100922400003934 0.0346754132843704 "CDCP1" "timepoint_3h_vs_0h"
1754.52909678544 0.428660579516923 0.115036765747715 3.72629199656925 0.000194317285332295 0.0121828245274114 "CP" "timepoint_3h_vs_0h"
1098.44316466155 0.456415157575844 0.145127105017571 3.14493393581154 0.00166124339571272 0.0494603869397612 "TIPARP" "timepoint_3h_vs_0h"
626.439068775459 -0.64044784082021 0.134735753850354 -4.75336221098026 2.0006146522836e-06 0.000359180774262803 "ETV5" "timepoint_3h_vs_0h"
386.349258296074 -0.450182197019852 0.124904567793892 -3.60420923726911 0.000313104747473968 0.0166297759002111 "LIPH" "timepoint_3h_vs_0h"
2478.85850574619 -0.345553255391782 0.0950095988858005 -3.6370351990132 0.000275794254731304 0.0154190761625435 "AP2M1" "timepoint_3h_vs_0h"
3118.7807520085 0.280928765279334 0.0826656595581579 3.39837323963637 0.000677878687652175 0.0272584215504804 "U2SURP" "timepoint_3h_vs_0h"
28.164227541095 -1.16606249019371 0.301482197527669 -3.86776565832446 0.000109837141155118 0.00782175440393457 "GATA2" "timepoint_3h_vs_0h"
935.989695194319 -0.621607237690257 0.149695490908562 -4.15247803335607 3.28894333181877e-05 0.00317607277656772 "BHLHE40" "timepoint_3h_vs_0h"
1398.00193340382 -0.334538594738286 0.0990293483357654 -3.37817627158377 0.00072968290873597 0.0280158675833055 "CLDN1" "timepoint_3h_vs_0h"
165.573642192466 0.691784911814706 0.190954367611411 3.62277606146446 0.000291458136972478 0.0159451367896489 "CIDEC" "timepoint_3h_vs_0h"
3355.75548939976 0.933927542608662 0.275818989358372 3.38601611434087 0.000709152192712331 0.0278850761234608 "SCARNA7" "timepoint_3h_vs_0h"
154.597865226202 -0.479226068153334 0.150249037269875 -3.18954501713416 0.00142496943476774 0.0440875858858845 "DUSP7" "timepoint_3h_vs_0h"
441.261795413258 -0.351780634402905 0.110131829202514 -3.1941777136566 0.00140229763717022 0.0435977755634361 "ST6GAL1" "timepoint_3h_vs_0h"
1421.53021665974 0.390701650085208 0.109778048850874 3.55901434007037 0.000372249208722474 0.0188836702040569 "PROS1" "timepoint_3h_vs_0h"
151.430293690103 -0.813240338891477 0.179810153224655 -4.52277206991428 6.10349559619385e-06 0.000874171442299808 "PFKFB4" "timepoint_3h_vs_0h"
308.560304663802 -0.439621706705567 0.121317032962476 -3.62374265154954 0.000290370530441103 0.0159451367896489 "NCKIPSD" "timepoint_3h_vs_0h"
184.239486009751 -0.728815614934724 0.167189515346205 -4.35921842003991 1.30527785129783e-05 0.00152645658444894 "TNK2" "timepoint_3h_vs_0h"
664.659810399041 0.310288121764259 0.0937172051879888 3.31089815516635 0.000929970483860006 0.0333780592746797 "PARP9" "timepoint_3h_vs_0h"
171.487502237813 0.62581058378044 0.13705433156658 4.56614961838274 4.96764266681945e-06 0.000753839774689852 "ARAP2" "timepoint_3h_vs_0h"
319.134698408533 -0.610953439621512 0.190431990186729 -3.20825003730959 0.00133545339970801 0.0421361992229652 "FGFRL1" "timepoint_3h_vs_0h"
271.485774082847 0.60644796161058 0.144389067985528 4.20009610195258 2.66801712300878e-05 0.00269914398944388 "ADH6" "timepoint_3h_vs_0h"
871.862438260692 0.375593833074501 0.109555452473004 3.42834450131136 0.000607274312525672 0.0255215409522567 "GPAT3" "timepoint_3h_vs_0h"
2348.38248783175 0.263073289622768 0.0732736068152671 3.59028715873114 0.000330313859588836 0.0171857582374648 "EREG" "timepoint_3h_vs_0h"
293.603518720547 0.648840575394985 0.167559763666229 3.87229345039805 0.000107816033087163 0.00778929022777527 "BDH2" "timepoint_3h_vs_0h"
764.817459423775 0.404075827655795 0.109307653859598 3.69668374892408 0.00021843417337504 0.0130722084883175 "LARP1B" "timepoint_3h_vs_0h"
259.56137574681 0.736981501160018 0.180204298563153 4.08969989637478 4.31931681140713e-05 0.00398973415905846 "DDIT4L" "timepoint_3h_vs_0h"
3176.36371239757 0.750610511349983 0.129713434023037 5.78668290607951 7.17899113488234e-09 3.72893589923224e-06 "FGG" "timepoint_3h_vs_0h"
1086.0528618526 -0.285251849045273 0.0776619968732881 -3.67299143119748 0.000239727525115587 0.0137031693392304 "TBC1D9" "timepoint_3h_vs_0h"
200.827226910037 0.545064425573934 0.164178493310029 3.31995022359386 0.000900334996225859 0.0324511124542305 "FAM200B" "timepoint_3h_vs_0h"
4828.07754994023 0.680231358607472 0.144455962373194 4.70891853428752 2.49034572273871e-06 0.000422639409024227 "FGB" "timepoint_3h_vs_0h"
969.925541973531 0.470807611765703 0.123420957293716 3.81464884156813 0.000136376720387654 0.00914944239358643 "CENPU" "timepoint_3h_vs_0h"
1564.76205967669 0.434716690840932 0.0751641309251079 5.78356571798955 7.31335980864565e-09 3.72893589923224e-06 "BMPR1B" "timepoint_3h_vs_0h"
1139.83520458684 -0.440325580868843 0.11616270033646 -3.7905935347014 0.000150287723337119 0.00977406943560336 "MFSD10" "timepoint_3h_vs_0h"
162.166657809823 -0.634216685966968 0.165098212302776 -3.84145095892298 0.00012230917454935 0.00851953578131459 "CXCL2" "timepoint_3h_vs_0h"
298.123614595192 -0.483466921494547 0.142495412423806 -3.39285955435978 0.000691670914215017 0.0276148270082398 "ARSJ" "timepoint_3h_vs_0h"
3248.47769534526 -0.346356509873547 0.103890219889103 -3.33387021649644 0.000856466100177507 0.0314503324715495 "LPCAT1" "timepoint_3h_vs_0h"
231.921790010535 0.617744098088943 0.155098250154432 3.98292113208146 6.80733510852302e-05 0.00563461692391837 "PURPL" "timepoint_3h_vs_0h"
1396.22595951044 0.28703130181526 0.0600522045468297 4.77969633223753 1.75560158638875e-06 0.000329097844436726 "NPR3" "timepoint_3h_vs_0h"
23673.981597762 0.208961058212937 0.0500686652759264 4.1734896878389 2.99969244277201e-05 0.00296411469519494 "PDE4D" "timepoint_3h_vs_0h"
1290.65898513616 -0.533081881033621 0.0835514464318311 -6.38028309262794 1.76760923096905e-10 1.32539499218603e-07 "ZSWIM6" "timepoint_3h_vs_0h"
419.016379713315 -0.439917678979015 0.123765142965262 -3.55445538573401 0.000378762766770602 0.0190576232295936 "NR2F1" "timepoint_3h_vs_0h"
2954.30912088137 0.283277511977886 0.0790712594780699 3.58255975493159 0.000340243753359412 0.0175590571824795 "F2RL1" "timepoint_3h_vs_0h"
1227.40043004284 0.488267685316927 0.081303691413731 6.00547990905203 1.90766787512885e-09 1.15795440020321e-06 "ST8SIA4" "timepoint_3h_vs_0h"
7858.36388174829 -0.319798719525793 0.0837084499971961 -3.82038754195669 0.000133242148044896 0.0089864426514724 "VDAC1" "timepoint_3h_vs_0h"
2969.50339741001 -0.280312062922736 0.0886613719007781 -3.16160303989472 0.00156903295777487 0.0475132616883867 "LHFPL2" "timepoint_3h_vs_0h"
68.6692982475433 -0.924211826816012 0.261409418002248 -3.5354955222312 0.000407011143087288 0.0201874359569403 "N4BP3" "timepoint_3h_vs_0h"
471.582233757436 0.437334700638983 0.110382981544772 3.96197579118296 7.43320787907686e-05 0.00592194380216205 "CREBRF" "timepoint_3h_vs_0h"
9581.44152108205 0.278171486136405 0.0805479692131216 3.45348850944201 0.000553385878343262 0.0242891740593019 "SLC12A2" "timepoint_3h_vs_0h"
875.523722577896 -0.326804221316716 0.099249526461332 -3.29275345655216 0.000992114302882416 0.0343774083982707 "GNPDA1" "timepoint_3h_vs_0h"
832.023020857699 -0.291569624886689 0.0828327546402384 -3.51997982142502 0.000431579631153759 0.0211590213781422 "SAP30L" "timepoint_3h_vs_0h"
6001.50898160998 -0.507691888754896 0.0947443201938575 -5.35854695791897 8.38939329609542e-08 2.67348990863321e-05 "DUSP1" "timepoint_3h_vs_0h"
17552.4996358621 0.309939531602866 0.0461777206089306 6.7118845953372 1.92126625059271e-11 2.22639826330048e-08 "NR3C1" "timepoint_3h_vs_0h"
94.1046054894239 -0.60927224092582 0.189699420783224 -3.21177702288326 0.00131916718741701 0.0417256182084483 "PTGER4" "timepoint_3h_vs_0h"
1012.72459003987 -0.256022164129945 0.0773426675763846 -3.31023188303008 0.000932187110832821 0.0333780592746797 "RNF14" "timepoint_3h_vs_0h"
213.220353277093 -0.550647671916726 0.164076327109006 -3.35604582098486 0.000790654679310507 0.0296425741093266 "FAM193B" "timepoint_3h_vs_0h"
1979.3054242073 -0.294750526942671 0.0685864136968341 -4.29750603735498 1.72730557550679e-05 0.00191435798655363 "HMGXB3" "timepoint_3h_vs_0h"
2546.48369983804 0.308265954133103 0.0722249885547927 4.26813434382534 1.97114609664064e-05 0.00214753840118618 "HMGCR" "timepoint_3h_vs_0h"
906.291394488177 -0.521711572829225 0.125561509235259 -4.15502789036821 3.25247865748778e-05 0.00317607277656772 "ENC1" "timepoint_3h_vs_0h"
1017.77242150762 -0.34068080852559 0.0809758762483246 -4.20718890995191 2.58566986080532e-05 0.00263676269725483 "TENT2" "timepoint_3h_vs_0h"
434.29398415622 0.358235539137373 0.112258401076677 3.19116908580129 0.00141698327191528 0.0439471673165549 "BMP6" "timepoint_3h_vs_0h"
719.515459919242 0.387159428444313 0.119651119538338 3.23573594579081 0.00121329565038858 0.0393533833473364 "ZNF322" "timepoint_3h_vs_0h"
174.927250102828 -0.932303707218964 0.208269395766731 -4.47643161294411 7.59009653105598e-06 0.00102926553703586 "ID4" "timepoint_3h_vs_0h"
4304.75570207225 -0.448356468077428 0.133080599506963 -3.36905957546404 0.000754251243306866 0.0286144065429542 "NEDD9" "timepoint_3h_vs_0h"
191.267535803536 -0.740306337370687 0.140237102570495 -5.27896201362649 1.29917732005752e-07 3.85130541831936e-05 "ABCC10" "timepoint_3h_vs_0h"
919.255761709492 -0.386363248640933 0.108255187181819 -3.56900448559587 0.000358340290948939 0.0183444324848439 "STK38" "timepoint_3h_vs_0h"
4229.85878987229 -0.424719783995324 0.128575651281424 -3.30326760753251 0.000955651423224545 0.0340270633850371 "HMGA1" "timepoint_3h_vs_0h"
91.5122208968572 -0.787102551412556 0.203178567921502 -3.87394477411936 0.000107087690015954 0.00778929022777527 "DLK2" "timepoint_3h_vs_0h"
98.8825000164342 -0.801816724908862 0.231509227573282 -3.46343311371921 0.000533329171183439 0.0242842722596024 "PAQR8" "timepoint_3h_vs_0h"
4183.40418278775 0.212038945562663 0.0602079136737284 3.52177866038872 0.00042866188461516 0.0210971159968704 "GCLC" "timepoint_3h_vs_0h"
493.934399500769 -0.493997523537044 0.133141465966497 -3.71032059735133 0.000206996943058963 0.0126248326946058 "SERPINB9" "timepoint_3h_vs_0h"
1691.04678121064 0.263665882296226 0.0725441169007126 3.63455912844169 0.000278456392297784 0.0154999285267242 "TDP2" "timepoint_3h_vs_0h"
1568.49219849616 0.294918836315393 0.0791633877735168 3.72544486296044 0.000194971067983991 0.0121828245274114 "WTAP" "timepoint_3h_vs_0h"
326.826158302066 0.480653510476759 0.109497279222006 4.38963884666241 1.13539065941822e-05 0.00137836426053372 "KLC4" "timepoint_3h_vs_0h"
578.690268337743 -0.418979998911927 0.133325081086984 -3.14254448972416 0.00167486258121178 0.0494682234160749 "SRF" "timepoint_3h_vs_0h"
449.841359269085 -0.417413736262348 0.128529584560909 -3.2476082272291 0.00116379394100618 0.0379408730588383 "POLH" "timepoint_3h_vs_0h"
864.648894087987 -0.407211391304948 0.1179631220259 -3.45202283825229 0.000556400629584699 0.0242891740593019 "VEGFA" "timepoint_3h_vs_0h"
1012.95359577617 0.586822389018819 0.159343086545258 3.68276027370755 0.000230722107734944 0.0136514045617307 "NQO2" "timepoint_3h_vs_0h"
422.017791427358 -0.433331502083283 0.117686131489622 -3.68209487896622 0.00023132528323008 0.0136514045617307 "CNR1" "timepoint_3h_vs_0h"
842.910936389446 -0.300838879240315 0.0955900717955006 -3.14717704035112 0.00164855111378949 0.0493288287499405 "SGK1" "timepoint_3h_vs_0h"
1064.28960198227 -0.346695714889784 0.0935665617373583 -3.70533776652989 0.000211109219117514 0.0128143296004331 "MMS22L" "timepoint_3h_vs_0h"
669.896385210181 0.257194673806709 0.0750303236090719 3.42787637631369 0.000608322406764578 0.0255215409522567 "UFL1" "timepoint_3h_vs_0h"
828.723643373362 -0.592682967914885 0.117922158876136 -5.02605255503701 5.00678731029386e-07 0.000118187996007992 "BRAT1" "timepoint_3h_vs_0h"
309.490672643508 0.567720128091677 0.129145823059843 4.39596198034689 1.10283237734566e-05 0.00135209361887317 "PRR15" "timepoint_3h_vs_0h"
1488.32352998138 0.325410024927671 0.0945841924402988 3.44042716369407 0.000580796737975955 0.0249891558591094 "GNAI1" "timepoint_3h_vs_0h"
3071.52221067501 0.31161545492673 0.0902282418246405 3.45363545410048 0.000553084467338379 0.0242891740593019 "INSIG1" "timepoint_3h_vs_0h"
136.753734451757 -0.587587313588127 0.167687756169738 -3.5040561518001 0.000458228725286697 0.0219588028617651 "SRRM3" "timepoint_3h_vs_0h"
4200.62410086971 -0.352830567696669 0.10334162975555 -3.41421524443995 0.000639660194614321 0.0260503146988778 "FSCN1" "timepoint_3h_vs_0h"
1559.64851995459 0.229967736103692 0.0709367646316079 3.24186953405573 0.00118748371110284 0.0386144256771119 "DLD" "timepoint_3h_vs_0h"
1396.23277159661 -0.370081251641029 0.100752408912247 -3.67317521870233 0.000239555098175133 0.0137031693392304 "EPHB4" "timepoint_3h_vs_0h"
649.324604836011 -0.398192725201483 0.114792405994194 -3.46880720682535 0.000522774457731964 0.0241442246837295 "GIGYF1" "timepoint_3h_vs_0h"
174.669258011193 0.440786544024038 0.13231918082772 3.33123694740782 0.000864609731847597 0.0314890864338895 "KCTD7" "timepoint_3h_vs_0h"
55.3784110538733 -1.28680566105892 0.228804178653017 -5.62404790259699 1.86533887417184e-08 7.43046082158388e-06 "SH2B2" "timepoint_3h_vs_0h"
5408.45410488443 -0.337400698725579 0.0994625572118456 -3.39223832750397 0.000693241126746429 0.0276148270082398 "EIF3B" "timepoint_3h_vs_0h"
432.47763579022 -0.396379744693952 0.121095724829849 -3.27327612309108 0.00106308569226827 0.0359447037648373 "NAPEPLD" "timepoint_3h_vs_0h"
7634.0530396701 0.39456078435136 0.0735931937236847 5.36137602388599 8.25903957893536e-08 2.67348990863321e-05 "RBM3" "timepoint_3h_vs_0h"
455.555258392042 -0.495954735189778 0.15023632813238 -3.30116384868493 0.000962846356506678 0.03418775071418 "EDA2R" "timepoint_3h_vs_0h"
379.802244172335 -0.653643887624227 0.11711006905963 -5.58144908352335 2.38522884267823e-08 8.94250354635864e-06 "PIM2" "timepoint_3h_vs_0h"
914.115160033731 -0.450324324398759 0.0968201702371741 -4.65114162984458 3.30102516862153e-06 0.000525977097805233 "SLC25A43" "timepoint_3h_vs_0h"
1609.50302890424 -0.328148103421545 0.0746486621088271 -4.39590066521422 1.10314377000714e-05 0.00135209361887317 "OCRL" "timepoint_3h_vs_0h"
763.60981725063 -0.301900050295993 0.0816490306168904 -3.69753379819723 0.000217704240934822 0.0130722084883175 "ELK1" "timepoint_3h_vs_0h"
3126.46017477503 -0.374126198492309 0.0651875097175035 -5.7392313360891 9.51072308823978e-09 4.66281489253048e-06 "OGT" "timepoint_3h_vs_0h"
298.592440541026 0.677288400101334 0.180535999432142 3.75154208707226 0.000175750242606485 0.011257730364346 "GJB1" "timepoint_3h_vs_0h"
4055.69413706223 0.354498249267699 0.0546087740211306 6.49159875170477 8.49302113412979e-11 7.73289574262517e-08 "ZFX" "timepoint_3h_vs_0h"
1315.50123360037 -0.252896136764581 0.0784285868062198 -3.22454027368149 0.00126175107889522 0.0404109070419028 "CENPI" "timepoint_3h_vs_0h"
186.235416520686 -0.603848145422076 0.184546818720764 -3.27205935928787 0.00106767157295494 0.0359707250545628 "C8orf58" "timepoint_3h_vs_0h"
885.778369333513 -0.285002834138366 0.0720911344554818 -3.95336869493104 7.70585588024002e-05 0.00606336696947034 "CHMP7" "timepoint_3h_vs_0h"
